fname,bbox,class_id,class_name
04931.jpg,"{'x1': np.uint8(75), 'y1': np.uint16(336), 'x2': np.uint16(1487), 'y2': np.uint16(786)}",16,Audi V8 Sedan 1994
04932.jpg,"{'x1': np.uint8(127), 'y1': np.uint8(36), 'x2': np.uint16(1367), 'y2': np.uint16(896)}",140,Hyundai Azera Sedan 2012
04933.jpg,"{'x1': np.uint8(22), 'y1': np.uint8(20), 'x2': np.uint16(384), 'y2': np.uint8(178)}",181,Suzuki Aerio Sedan 2007
04934.jpg,"{'x1': np.uint8(1), 'y1': np.uint8(87), 'x2': np.uint16(799), 'y2': np.uint16(595)}",169,Nissan NV Passenger Van 2012
04935.jpg,"{'x1': np.uint8(49), 'y1': np.uint8(73), 'x2': np.uint16(272), 'y2': np.uint8(241)}",157,MINI Cooper Roadster Convertible 2012
04936.jpg,"{'x1': np.uint8(53), 'y1': np.uint8(115), 'x2': np.uint16(431), 'y2': np.uint16(293)}",72,Chevrolet Monte Carlo Coupe 2007
04937.jpg,"{'x1': np.uint8(6), 'y1': np.uint8(6), 'x2': np.uint16(496), 'y2': np.uint8(223)}",139,Hyundai Elantra Touring Hatchback 2012
04938.jpg,"{'x1': np.uint8(66), 'y1': np.uint8(65), 'x2': np.uint16(572), 'y2': np.uint16(354)}",86,Dodge Ram Pickup 3500 Crew Cab 2010
04939.jpg,"{'x1': np.uint8(31), 'y1': np.uint8(46), 'x2': np.uint16(294), 'y2': np.uint8(161)}",105,Fisker Karma Sedan 2012
04940.jpg,"{'x1': np.uint8(32), 'y1': np.uint8(50), 'x2': np.uint16(278), 'y2': np.uint8(166)}",23,Audi S4 Sedan 2012
04941.jpg,"{'x1': np.uint8(1), 'y1': np.uint8(37), 'x2': np.uint8(197), 'y2': np.uint8(144)}",161,Mercedes-Benz 300-Class Convertible 1993
04942.jpg,"{'x1': np.uint8(96), 'y1': np.uint8(73), 'x2': np.uint16(559), 'y2': np.uint16(399)}",8,Aston Martin V8 Vantage Convertible 2012
04943.jpg,"{'x1': np.uint8(3), 'y1': np.uint8(56), 'x2': np.uint8(253), 'y2': np.uint8(167)}",72,Chevrolet Monte Carlo Coupe 2007
04944.jpg,"{'x1': np.uint8(29), 'y1': np.uint8(55), 'x2': np.uint16(362), 'y2': np.uint8(210)}",19,Audi TT Hatchback 2011
04945.jpg,"{'x1': np.uint8(69), 'y1': np.uint8(79), 'x2': np.uint16(430), 'y2': np.uint16(276)}",34,BMW M3 Coupe 2012
04946.jpg,"{'x1': np.uint8(76), 'y1': np.uint8(170), 'x2': np.uint16(884), 'y2': np.uint16(681)}",27,BMW 1 Series Convertible 2012
04947.jpg,"{'x1': np.uint8(137), 'y1': np.uint8(149), 'x2': np.uint16(676), 'y2': np.uint16(453)}",110,Ford Edge SUV 2012
04948.jpg,"{'x1': np.uint8(113), 'y1': np.uint16(302), 'x2': np.uint16(668), 'y2': np.uint16(527)}",96,Dodge Charger Sedan 2012
04949.jpg,"{'x1': np.uint8(49), 'y1': np.uint8(99), 'x2': np.uint16(594), 'y2': np.uint16(397)}",17,Audi 100 Sedan 1994
04950.jpg,"{'x1': np.uint8(2), 'y1': np.uint8(158), 'x2': np.uint16(640), 'y2': np.uint16(419)}",87,Dodge Ram Pickup 3500 Quad Cab 2009
04951.jpg,"{'x1': np.uint8(57), 'y1': np.uint8(199), 'x2': np.uint16(982), 'y2': np.uint16(675)}",44,Bentley Continental Flying Spur Sedan 2007
04952.jpg,"{'x1': np.uint8(110), 'y1': np.uint8(234), 'x2': np.uint16(339), 'y2': np.uint16(326)}",152,Lamborghini Gallardo LP 570-4 Superleggera 2012
04953.jpg,"{'x1': np.uint8(17), 'y1': np.uint8(214), 'x2': np.uint16(1587), 'y2': np.uint16(742)}",98,Eagle Talon Hatchback 1998
04954.jpg,"{'x1': np.uint8(94), 'y1': np.uint8(163), 'x2': np.uint16(736), 'y2': np.uint16(377)}",55,Chevrolet Corvette Convertible 2012
04955.jpg,"{'x1': np.uint8(48), 'y1': np.uint8(246), 'x2': np.uint16(1085), 'y2': np.uint16(625)}",176,Rolls-Royce Ghost Sedan 2012
04956.jpg,"{'x1': np.uint8(29), 'y1': np.uint8(135), 'x2': np.uint16(581), 'y2': np.uint16(380)}",15,Audi R8 Coupe 2012
04957.jpg,"{'x1': np.uint8(27), 'y1': np.uint8(11), 'x2': np.uint8(241), 'y2': np.uint8(177)}",27,BMW 1 Series Convertible 2012
04958.jpg,"{'x1': np.uint16(616), 'y1': np.uint16(321), 'x2': np.uint16(1111), 'y2': np.uint16(574)}",177,Rolls-Royce Phantom Sedan 2012
04959.jpg,"{'x1': np.uint8(14), 'y1': np.uint8(73), 'x2': np.uint8(254), 'y2': np.uint8(172)}",190,Volkswagen Golf Hatchback 2012
04960.jpg,"{'x1': np.uint8(44), 'y1': np.uint8(67), 'x2': np.uint8(250), 'y2': np.uint8(171)}",129,Honda Accord Sedan 2012
04961.jpg,"{'x1': np.uint8(84), 'y1': np.uint8(89), 'x2': np.uint16(686), 'y2': np.uint16(424)}",154,Land Rover Range Rover SUV 2012
04962.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(108), 'x2': np.uint16(350), 'y2': np.uint8(240)}",153,Lamborghini Diablo Coupe 2001
04963.jpg,"{'x1': np.uint8(19), 'y1': np.uint8(13), 'x2': np.uint16(409), 'y2': np.uint16(268)}",179,Spyker C8 Convertible 2009
04964.jpg,"{'x1': np.uint8(3), 'y1': np.uint8(12), 'x2': np.uint16(300), 'y2': np.uint8(211)}",131,Hyundai Santa Fe SUV 2012
04965.jpg,"{'x1': np.uint8(50), 'y1': np.uint8(88), 'x2': np.uint16(440), 'y2': np.uint8(254)}",178,Scion xD Hatchback 2012
04966.jpg,"{'x1': np.uint8(17), 'y1': np.uint8(62), 'x2': np.uint8(187), 'y2': np.uint8(123)}",31,BMW 6 Series Convertible 2007
04967.jpg,"{'x1': np.uint8(4), 'y1': np.uint8(144), 'x2': np.uint16(799), 'y2': np.uint16(526)}",82,Daewoo Nubira Wagon 2002
04968.jpg,"{'x1': np.uint8(19), 'y1': np.uint8(104), 'x2': np.uint16(616), 'y2': np.uint16(385)}",159,Mazda Tribute SUV 2011
04969.jpg,"{'x1': np.uint8(2), 'y1': np.uint8(34), 'x2': np.uint16(355), 'y2': np.uint8(176)}",159,Mazda Tribute SUV 2011
04970.jpg,"{'x1': np.uint8(45), 'y1': np.uint8(88), 'x2': np.uint16(799), 'y2': np.uint16(573)}",196,smart fortwo Convertible 2012
04971.jpg,"{'x1': np.uint8(110), 'y1': np.uint8(133), 'x2': np.uint16(565), 'y2': np.uint16(368)}",171,Nissan 240SX Coupe 1998
04972.jpg,"{'x1': np.uint8(197), 'y1': np.uint8(105), 'x2': np.uint16(1059), 'y2': np.uint16(726)}",38,BMW Z4 Convertible 2012
04973.jpg,"{'x1': np.uint8(56), 'y1': np.uint8(100), 'x2': np.uint16(449), 'y2': np.uint16(346)}",37,BMW X3 SUV 2012
04974.jpg,"{'x1': np.uint8(15), 'y1': np.uint8(46), 'x2': np.uint16(290), 'y2': np.uint8(207)}",131,Hyundai Santa Fe SUV 2012
04975.jpg,"{'x1': np.uint8(27), 'y1': np.uint8(93), 'x2': np.uint16(620), 'y2': np.uint16(350)}",38,BMW Z4 Convertible 2012
04976.jpg,"{'x1': np.uint8(95), 'y1': np.uint8(140), 'x2': np.uint16(1344), 'y2': np.uint16(860)}",193,Volvo C30 Hatchback 2012
04977.jpg,"{'x1': np.uint8(23), 'y1': np.uint8(78), 'x2': np.uint16(601), 'y2': np.uint16(403)}",127,Honda Odyssey Minivan 2007
04978.jpg,"{'x1': np.uint8(125), 'y1': np.uint8(165), 'x2': np.uint16(574), 'y2': np.uint16(469)}",35,BMW M5 Sedan 2010
04979.jpg,"{'x1': np.uint8(1), 'y1': np.uint8(167), 'x2': np.uint16(645), 'y2': np.uint16(445)}",55,Chevrolet Corvette Convertible 2012
04980.jpg,"{'x1': np.uint8(61), 'y1': np.uint8(230), 'x2': np.uint16(577), 'y2': np.uint16(457)}",127,Honda Odyssey Minivan 2007
04981.jpg,"{'x1': np.uint8(47), 'y1': np.uint16(272), 'x2': np.uint16(919), 'y2': np.uint16(638)}",145,Jeep Patriot SUV 2012
04982.jpg,"{'x1': np.uint8(78), 'y1': np.uint16(264), 'x2': np.uint16(961), 'y2': np.uint16(563)}",193,Volvo C30 Hatchback 2012
04983.jpg,"{'x1': np.uint8(49), 'y1': np.uint8(93), 'x2': np.uint8(225), 'y2': np.uint8(169)}",151,Lamborghini Aventador Coupe 2012
04984.jpg,"{'x1': np.uint8(11), 'y1': np.uint8(103), 'x2': np.uint16(617), 'y2': np.uint16(310)}",129,Honda Accord Sedan 2012
04985.jpg,"{'x1': np.uint8(10), 'y1': np.uint8(44), 'x2': np.uint16(1027), 'y2': np.uint16(557)}",117,Ford Fiesta Sedan 2012
04986.jpg,"{'x1': np.uint8(14), 'y1': np.uint8(95), 'x2': np.uint16(483), 'y2': np.uint16(337)}",120,GMC Yukon Hybrid SUV 2012
04987.jpg,"{'x1': np.uint8(76), 'y1': np.uint8(81), 'x2': np.uint16(660), 'y2': np.uint16(420)}",131,Hyundai Santa Fe SUV 2012
04988.jpg,"{'x1': np.uint8(176), 'y1': np.uint8(212), 'x2': np.uint16(498), 'y2': np.uint16(395)}",102,Ferrari California Convertible 2012
04989.jpg,"{'x1': np.uint8(55), 'y1': np.uint8(149), 'x2': np.uint16(529), 'y2': np.uint16(343)}",44,Bentley Continental Flying Spur Sedan 2007
04990.jpg,"{'x1': np.uint8(124), 'y1': np.uint16(334), 'x2': np.uint16(1390), 'y2': np.uint16(859)}",160,McLaren MP4-12C Coupe 2012
04991.jpg,"{'x1': np.uint8(14), 'y1': np.uint8(26), 'x2': np.uint8(189), 'y2': np.uint8(91)}",123,Geo Metro Convertible 1993
04992.jpg,"{'x1': np.uint8(23), 'y1': np.uint8(73), 'x2': np.uint16(486), 'y2': np.uint16(336)}",118,GMC Terrain SUV 2012
04993.jpg,"{'x1': np.uint8(42), 'y1': np.uint8(90), 'x2': np.uint16(613), 'y2': np.uint16(398)}",75,Chevrolet Silverado 1500 Regular Cab 2012
04994.jpg,"{'x1': np.uint8(27), 'y1': np.uint8(8), 'x2': np.uint16(417), 'y2': np.uint16(346)}",105,Fisker Karma Sedan 2012
04995.jpg,"{'x1': np.uint8(26), 'y1': np.uint8(84), 'x2': np.uint16(401), 'y2': np.uint16(284)}",128,Honda Accord Coupe 2012
04996.jpg,"{'x1': np.uint8(77), 'y1': np.uint8(139), 'x2': np.uint16(803), 'y2': np.uint16(549)}",124,HUMMER H3T Crew Cab 2010
04997.jpg,"{'x1': np.uint8(80), 'y1': np.uint8(42), 'x2': np.uint16(448), 'y2': np.uint16(285)}",131,Hyundai Santa Fe SUV 2012
04998.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(51), 'x2': np.uint16(799), 'y2': np.uint16(411)}",30,BMW 3 Series Wagon 2012
04999.jpg,"{'x1': np.uint8(55), 'y1': np.uint8(80), 'x2': np.uint16(978), 'y2': np.uint16(667)}",111,Ford Ranger SuperCab 2011
05000.jpg,"{'x1': np.uint8(15), 'y1': np.uint8(37), 'x2': np.uint16(258), 'y2': np.uint8(180)}",72,Chevrolet Monte Carlo Coupe 2007
05001.jpg,"{'x1': np.uint8(1), 'y1': np.uint8(27), 'x2': np.uint16(640), 'y2': np.uint16(438)}",179,Spyker C8 Convertible 2009
05002.jpg,"{'x1': np.uint8(26), 'y1': np.uint8(46), 'x2': np.uint16(481), 'y2': np.uint8(228)}",12,Audi RS 4 Convertible 2008
05003.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(29), 'x2': np.uint16(276), 'y2': np.uint8(178)}",90,Dodge Dakota Crew Cab 2010
05004.jpg,"{'x1': np.uint8(71), 'y1': np.uint8(137), 'x2': np.uint16(595), 'y2': np.uint16(441)}",86,Dodge Ram Pickup 3500 Crew Cab 2010
05005.jpg,"{'x1': np.uint8(56), 'y1': np.uint8(60), 'x2': np.uint16(346), 'y2': np.uint8(222)}",115,Ford Focus Sedan 2007
05006.jpg,"{'x1': np.uint8(22), 'y1': np.uint8(13), 'x2': np.uint16(292), 'y2': np.uint8(188)}",37,BMW X3 SUV 2012
05007.jpg,"{'x1': np.uint8(39), 'y1': np.uint8(142), 'x2': np.uint16(617), 'y2': np.uint16(354)}",20,Audi S6 Sedan 2011
05008.jpg,"{'x1': np.uint8(71), 'y1': np.uint8(77), 'x2': np.uint16(575), 'y2': np.uint16(381)}",73,Chevrolet Malibu Sedan 2007
05009.jpg,"{'x1': np.uint8(71), 'y1': np.uint8(16), 'x2': np.uint16(399), 'y2': np.uint16(321)}",45,Bugatti Veyron 16.4 Convertible 2009
05010.jpg,"{'x1': np.uint8(27), 'y1': np.uint8(84), 'x2': np.uint16(281), 'y2': np.uint8(184)}",103,Ferrari 458 Italia Convertible 2012
05011.jpg,"{'x1': np.uint8(1), 'y1': np.uint8(31), 'x2': np.uint8(140), 'y2': np.uint8(77)}",34,BMW M3 Coupe 2012
05012.jpg,"{'x1': np.uint8(42), 'y1': np.uint8(77), 'x2': np.uint16(617), 'y2': np.uint16(463)}",195,Volvo XC90 SUV 2007
05013.jpg,"{'x1': np.uint8(16), 'y1': np.uint8(59), 'x2': np.uint16(472), 'y2': np.uint16(304)}",61,Chevrolet Impala Sedan 2007
05014.jpg,"{'x1': np.uint8(58), 'y1': np.uint16(364), 'x2': np.uint16(970), 'y2': np.uint16(682)}",156,Lincoln Town Car Sedan 2011
05015.jpg,"{'x1': np.uint8(172), 'y1': np.uint8(99), 'x2': np.uint16(853), 'y2': np.uint16(696)}",79,Chrysler 300 SRT-8 2010
05016.jpg,"{'x1': np.uint16(256), 'y1': np.uint8(171), 'x2': np.uint16(580), 'y2': np.uint16(359)}",46,Bugatti Veyron 16.4 Coupe 2009
05017.jpg,"{'x1': np.uint8(23), 'y1': np.uint8(53), 'x2': np.uint16(271), 'y2': np.uint8(198)}",116,Ford E-Series Wagon Van 2012
05018.jpg,"{'x1': np.uint8(23), 'y1': np.uint8(67), 'x2': np.uint16(605), 'y2': np.uint16(392)}",181,Suzuki Aerio Sedan 2007
05019.jpg,"{'x1': np.uint8(59), 'y1': np.uint8(61), 'x2': np.uint16(558), 'y2': np.uint16(410)}",140,Hyundai Azera Sedan 2012
05020.jpg,"{'x1': np.uint8(6), 'y1': np.uint8(81), 'x2': np.uint16(613), 'y2': np.uint16(420)}",71,Chevrolet Express Van 2007
05021.jpg,"{'x1': np.uint8(86), 'y1': np.uint8(237), 'x2': np.uint16(979), 'y2': np.uint16(588)}",160,McLaren MP4-12C Coupe 2012
05022.jpg,"{'x1': np.uint8(50), 'y1': np.uint8(243), 'x2': np.uint16(1424), 'y2': np.uint16(883)}",145,Jeep Patriot SUV 2012
05023.jpg,"{'x1': np.uint8(201), 'y1': np.uint8(112), 'x2': np.uint16(513), 'y2': np.uint16(342)}",10,Aston Martin Virage Convertible 2012
05024.jpg,"{'x1': np.uint8(57), 'y1': np.uint8(189), 'x2': np.uint16(944), 'y2': np.uint16(587)}",186,Toyota Sequoia SUV 2012
05025.jpg,"{'x1': np.uint8(22), 'y1': np.uint8(55), 'x2': np.uint16(290), 'y2': np.uint8(221)}",121,GMC Acadia SUV 2012
05026.jpg,"{'x1': np.uint8(84), 'y1': np.uint8(54), 'x2': np.uint16(443), 'y2': np.uint16(313)}",137,Hyundai Genesis Sedan 2012
05027.jpg,"{'x1': np.uint8(60), 'y1': np.uint8(99), 'x2': np.uint16(614), 'y2': np.uint16(399)}",190,Volkswagen Golf Hatchback 2012
05028.jpg,"{'x1': np.uint8(52), 'y1': np.uint8(15), 'x2': np.uint16(274), 'y2': np.uint8(142)}",28,BMW 1 Series Coupe 2012
05029.jpg,"{'x1': np.uint8(22), 'y1': np.uint8(214), 'x2': np.uint16(783), 'y2': np.uint16(520)}",40,Bentley Arnage Sedan 2009
05030.jpg,"{'x1': np.uint8(60), 'y1': np.uint8(76), 'x2': np.uint16(593), 'y2': np.uint16(393)}",1,AM General Hummer SUV 2000
05031.jpg,"{'x1': np.uint8(46), 'y1': np.uint8(109), 'x2': np.uint16(492), 'y2': np.uint16(317)}",165,Mercedes-Benz S-Class Sedan 2012
05032.jpg,"{'x1': np.uint8(108), 'y1': np.uint8(58), 'x2': np.uint16(316), 'y2': np.uint8(203)}",71,Chevrolet Express Van 2007
05033.jpg,"{'x1': np.uint8(78), 'y1': np.uint8(106), 'x2': np.uint16(321), 'y2': np.uint8(238)}",52,Cadillac SRX SUV 2012
05034.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(26), 'x2': np.uint16(442), 'y2': np.uint16(313)}",67,Chevrolet Malibu Hybrid Sedan 2010
05035.jpg,"{'x1': np.uint8(129), 'y1': np.uint16(265), 'x2': np.uint16(1980), 'y2': np.uint16(1114)}",119,GMC Savana Van 2012
05036.jpg,"{'x1': np.uint8(58), 'y1': np.uint8(231), 'x2': np.uint16(1145), 'y2': np.uint16(770)}",164,Mercedes-Benz E-Class Sedan 2012
05037.jpg,"{'x1': np.uint8(111), 'y1': np.uint8(123), 'x2': np.uint16(657), 'y2': np.uint16(436)}",130,Hyundai Veloster Hatchback 2012
05038.jpg,"{'x1': np.uint8(41), 'y1': np.uint8(52), 'x2': np.uint8(218), 'y2': np.uint8(170)}",114,Ford F-150 Regular Cab 2007
05039.jpg,"{'x1': np.uint8(106), 'y1': np.uint8(17), 'x2': np.uint16(517), 'y2': np.uint16(360)}",178,Scion xD Hatchback 2012
05040.jpg,"{'x1': np.uint16(381), 'y1': np.uint16(293), 'x2': np.uint16(863), 'y2': np.uint16(512)}",25,Audi TT RS Coupe 2012
05041.jpg,"{'x1': np.uint8(3), 'y1': np.uint8(6), 'x2': np.uint8(202), 'y2': np.uint8(159)}",88,Dodge Sprinter Cargo Van 2009
05042.jpg,"{'x1': np.uint8(147), 'y1': np.uint8(119), 'x2': np.uint16(1078), 'y2': np.uint16(596)}",6,Acura Integra Type R 2001
05043.jpg,"{'x1': np.uint8(21), 'y1': np.uint8(69), 'x2': np.uint16(288), 'y2': np.uint8(210)}",190,Volkswagen Golf Hatchback 2012
05044.jpg,"{'x1': np.uint8(18), 'y1': np.uint8(12), 'x2': np.uint8(251), 'y2': np.uint8(183)}",131,Hyundai Santa Fe SUV 2012
05045.jpg,"{'x1': np.uint8(29), 'y1': np.uint8(74), 'x2': np.uint16(605), 'y2': np.uint16(431)}",192,Volkswagen Beetle Hatchback 2012
05046.jpg,"{'x1': np.uint8(187), 'y1': np.uint16(337), 'x2': np.uint16(1438), 'y2': np.uint16(862)}",90,Dodge Dakota Crew Cab 2010
05047.jpg,"{'x1': np.uint8(51), 'y1': np.uint8(46), 'x2': np.uint16(439), 'y2': np.uint8(250)}",155,Land Rover LR2 SUV 2012
05048.jpg,"{'x1': np.uint8(40), 'y1': np.uint8(70), 'x2': np.uint16(562), 'y2': np.uint16(350)}",10,Aston Martin Virage Convertible 2012
05049.jpg,"{'x1': np.uint8(190), 'y1': np.uint8(167), 'x2': np.uint16(581), 'y2': np.uint16(383)}",46,Bugatti Veyron 16.4 Coupe 2009
05050.jpg,"{'x1': np.uint8(40), 'y1': np.uint8(70), 'x2': np.uint16(1582), 'y2': np.uint16(1030)}",23,Audi S4 Sedan 2012
05051.jpg,"{'x1': np.uint8(29), 'y1': np.uint8(40), 'x2': np.uint16(418), 'y2': np.uint16(319)}",100,FIAT 500 Convertible 2012
05052.jpg,"{'x1': np.uint8(83), 'y1': np.uint8(93), 'x2': np.uint16(686), 'y2': np.uint16(425)}",3,Acura TL Sedan 2012
05053.jpg,"{'x1': np.uint8(21), 'y1': np.uint8(154), 'x2': np.uint16(607), 'y2': np.uint16(367)}",180,Spyker C8 Coupe 2009
05054.jpg,"{'x1': np.uint8(41), 'y1': np.uint8(78), 'x2': np.uint16(990), 'y2': np.uint16(711)}",52,Cadillac SRX SUV 2012
05055.jpg,"{'x1': np.uint8(187), 'y1': np.uint8(225), 'x2': np.uint16(886), 'y2': np.uint16(762)}",165,Mercedes-Benz S-Class Sedan 2012
05056.jpg,"{'x1': np.uint8(37), 'y1': np.uint8(180), 'x2': np.uint16(978), 'y2': np.uint16(619)}",97,Dodge Charger SRT-8 2009
05057.jpg,"{'x1': np.uint8(63), 'y1': np.uint8(106), 'x2': np.uint16(435), 'y2': np.uint16(329)}",4,Acura TL Type-S 2008
05058.jpg,"{'x1': np.uint8(18), 'y1': np.uint8(55), 'x2': np.uint16(625), 'y2': np.uint16(389)}",33,BMW X6 SUV 2012
05059.jpg,"{'x1': np.uint8(139), 'y1': np.uint16(298), 'x2': np.uint16(756), 'y2': np.uint16(598)}",104,Ferrari 458 Italia Coupe 2012
05060.jpg,"{'x1': np.uint8(153), 'y1': np.uint8(59), 'x2': np.uint16(861), 'y2': np.uint16(658)}",132,Hyundai Tucson SUV 2012
05061.jpg,"{'x1': np.uint16(267), 'y1': np.uint16(753), 'x2': np.uint16(3247), 'y2': np.uint16(1744)}",98,Eagle Talon Hatchback 1998
05062.jpg,"{'x1': np.uint8(22), 'y1': np.uint8(22), 'x2': np.uint16(310), 'y2': np.uint8(222)}",106,Ford F-450 Super Duty Crew Cab 2012
05063.jpg,"{'x1': np.uint8(36), 'y1': np.uint8(56), 'x2': np.uint16(605), 'y2': np.uint16(455)}",13,Audi A5 Coupe 2012
05064.jpg,"{'x1': np.uint8(85), 'y1': np.uint8(79), 'x2': np.uint16(530), 'y2': np.uint16(401)}",115,Ford Focus Sedan 2007
05065.jpg,"{'x1': np.uint8(37), 'y1': np.uint8(102), 'x2': np.uint16(605), 'y2': np.uint16(389)}",115,Ford Focus Sedan 2007
05066.jpg,"{'x1': np.uint8(25), 'y1': np.uint8(74), 'x2': np.uint8(221), 'y2': np.uint8(174)}",42,Bentley Continental GT Coupe 2012
05067.jpg,"{'x1': np.uint8(17), 'y1': np.uint8(46), 'x2': np.uint16(383), 'y2': np.uint8(230)}",19,Audi TT Hatchback 2011
05068.jpg,"{'x1': np.uint8(80), 'y1': np.uint8(231), 'x2': np.uint16(1167), 'y2': np.uint16(667)}",43,Bentley Continental GT Coupe 2007
05069.jpg,"{'x1': np.uint8(128), 'y1': np.uint8(101), 'x2': np.uint16(347), 'y2': np.uint8(195)}",38,BMW Z4 Convertible 2012
05070.jpg,"{'x1': np.uint8(33), 'y1': np.uint8(74), 'x2': np.uint16(375), 'y2': np.uint16(259)}",77,Chrysler Sebring Convertible 2010
05071.jpg,"{'x1': np.uint8(66), 'y1': np.uint8(70), 'x2': np.uint16(478), 'y2': np.uint16(293)}",52,Cadillac SRX SUV 2012
05072.jpg,"{'x1': np.uint8(25), 'y1': np.uint8(50), 'x2': np.uint8(239), 'y2': np.uint8(159)}",38,BMW Z4 Convertible 2012
05073.jpg,"{'x1': np.uint8(52), 'y1': np.uint8(64), 'x2': np.uint8(217), 'y2': np.uint8(150)}",103,Ferrari 458 Italia Convertible 2012
05074.jpg,"{'x1': np.uint8(23), 'y1': np.uint8(106), 'x2': np.uint16(462), 'y2': np.uint16(301)}",78,Chrysler Town and Country Minivan 2012
05075.jpg,"{'x1': np.uint8(29), 'y1': np.uint8(33), 'x2': np.uint8(243), 'y2': np.uint8(153)}",25,Audi TT RS Coupe 2012
05076.jpg,"{'x1': np.uint8(39), 'y1': np.uint8(73), 'x2': np.uint16(261), 'y2': np.uint8(137)}",151,Lamborghini Aventador Coupe 2012
05077.jpg,"{'x1': np.uint8(25), 'y1': np.uint8(44), 'x2': np.uint16(559), 'y2': np.uint16(273)}",7,Acura ZDX Hatchback 2012
05078.jpg,"{'x1': np.uint8(24), 'y1': np.uint8(115), 'x2': np.uint16(582), 'y2': np.uint16(293)}",103,Ferrari 458 Italia Convertible 2012
05079.jpg,"{'x1': np.uint8(17), 'y1': np.uint8(21), 'x2': np.uint16(400), 'y2': np.uint16(300)}",159,Mazda Tribute SUV 2011
05080.jpg,"{'x1': np.uint8(18), 'y1': np.uint8(144), 'x2': np.uint16(789), 'y2': np.uint16(463)}",79,Chrysler 300 SRT-8 2010
05081.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(1), 'x2': np.uint16(498), 'y2': np.uint8(196)}",51,Cadillac CTS-V Sedan 2012
05082.jpg,"{'x1': np.uint8(36), 'y1': np.uint8(35), 'x2': np.uint16(401), 'y2': np.uint8(241)}",66,Chevrolet Cobalt SS 2010
05083.jpg,"{'x1': np.uint8(22), 'y1': np.uint8(78), 'x2': np.uint16(378), 'y2': np.uint8(236)}",13,Audi A5 Coupe 2012
05084.jpg,"{'x1': np.uint8(59), 'y1': np.uint8(60), 'x2': np.uint16(542), 'y2': np.uint16(346)}",98,Eagle Talon Hatchback 1998
05085.jpg,"{'x1': np.uint8(17), 'y1': np.uint8(44), 'x2': np.uint16(256), 'y2': np.uint8(174)}",23,Audi S4 Sedan 2012
05086.jpg,"{'x1': np.uint8(14), 'y1': np.uint8(135), 'x2': np.uint16(567), 'y2': np.uint16(305)}",15,Audi R8 Coupe 2012
05087.jpg,"{'x1': np.uint8(25), 'y1': np.uint8(99), 'x2': np.uint16(587), 'y2': np.uint16(384)}",35,BMW M5 Sedan 2010
05088.jpg,"{'x1': np.uint8(42), 'y1': np.uint8(78), 'x2': np.uint16(362), 'y2': np.uint16(299)}",178,Scion xD Hatchback 2012
05089.jpg,"{'x1': np.uint8(68), 'y1': np.uint16(287), 'x2': np.uint16(1228), 'y2': np.uint16(667)}",179,Spyker C8 Convertible 2009
05090.jpg,"{'x1': np.uint8(134), 'y1': np.uint8(43), 'x2': np.uint16(467), 'y2': np.uint8(158)}",26,BMW ActiveHybrid 5 Sedan 2012
05091.jpg,"{'x1': np.uint8(97), 'y1': np.uint8(141), 'x2': np.uint16(955), 'y2': np.uint16(585)}",115,Ford Focus Sedan 2007
05092.jpg,"{'x1': np.uint8(26), 'y1': np.uint8(48), 'x2': np.uint16(459), 'y2': np.uint16(335)}",113,Ford F-150 Regular Cab 2012
05093.jpg,"{'x1': np.uint8(13), 'y1': np.uint8(122), 'x2': np.uint16(393), 'y2': np.uint16(283)}",139,Hyundai Elantra Touring Hatchback 2012
05094.jpg,"{'x1': np.uint8(43), 'y1': np.uint8(114), 'x2': np.uint16(486), 'y2': np.uint8(253)}",38,BMW Z4 Convertible 2012
05095.jpg,"{'x1': np.uint8(51), 'y1': np.uint8(193), 'x2': np.uint16(1001), 'y2': np.uint16(656)}",42,Bentley Continental GT Coupe 2012
05096.jpg,"{'x1': np.uint8(2), 'y1': np.uint8(82), 'x2': np.uint16(381), 'y2': np.uint8(187)}",153,Lamborghini Diablo Coupe 2001
05097.jpg,"{'x1': np.uint8(11), 'y1': np.uint8(4), 'x2': np.uint16(289), 'y2': np.uint8(180)}",160,McLaren MP4-12C Coupe 2012
05098.jpg,"{'x1': np.uint8(87), 'y1': np.uint8(80), 'x2': np.uint16(827), 'y2': np.uint16(700)}",146,Jeep Wrangler SUV 2012
05099.jpg,"{'x1': np.uint8(5), 'y1': np.uint8(63), 'x2': np.uint16(286), 'y2': np.uint8(174)}",107,Ford Mustang Convertible 2007
05100.jpg,"{'x1': np.uint8(14), 'y1': np.uint8(90), 'x2': np.uint16(611), 'y2': np.uint16(446)}",120,GMC Yukon Hybrid SUV 2012
05101.jpg,"{'x1': np.uint8(166), 'y1': np.uint16(597), 'x2': np.uint16(1949), 'y2': np.uint16(1431)}",164,Mercedes-Benz E-Class Sedan 2012
05102.jpg,"{'x1': np.uint8(13), 'y1': np.uint8(19), 'x2': np.uint16(318), 'y2': np.uint8(235)}",85,Dodge Caravan Minivan 1997
